src_ip,dst_ip,src_port,dst_port,length,timestamp,time_delta,is_syn,is_ack,is_fin,is_rst,label,payload_size,ttl
192.168.56.102,192.168.56.1,1716,80,60,1775645958.098275,5.9848302,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49110,22,89,1775645637.467904,0.3856349,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,469,35796,54,1775645414.3729448,0.036349,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,40660,99,1775645116.0757484,418.3356366,0,1,0,0,0,33,128
192.168.56.1,192.168.56.102,379,35796,54,1775645414.345072,0.0084762,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,519,60,1775645414.3727076,0.0361116,1,0,0,0,1,2,59
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6116152,0.5293462,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,49096,22,1042,1775645637.5108733,0.4286041,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,80,16890,54,1775645959.3742723,7.2608277,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,492,35798,54,1775645415.4744987,1.1379028,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,74,1775645245.1233172,547.3832054,1,1,0,0,0,0,128
192.168.56.102,192.168.56.1,47067,80,60,1775645966.8560183,14.7425734,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,785,60,1775645414.391152,0.054556,1,0,0,0,1,2,42
192.168.56.1,192.168.56.102,22,43020,102,1775645259.796126,562.0560139,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.5508668,561.8107548,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,934,60,1775645414.4026425,0.0660465,1,0,0,0,1,2,40
192.168.56.1,192.168.56.102,22,49096,142,1775645637.6501615,0.5678925,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,1052,62818,54,1775645455.1402223,40.8036266,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49172,22,66,1775645638.0020037,0.9197347,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,628,35796,54,1775645414.3874567,0.0508607,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49148,22,134,1775645637.8246205,0.7423516,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.8473744,559.1072626,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,15800,80,60,1775645978.8659248,26.7524799,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,8701,60,1775645455.1098144,40.7732186,1,0,0,0,1,2,42
192.168.56.1,192.168.56.102,25,35796,54,1775645414.3374877,0.0008919,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49096,22,134,1775645637.6103785,0.5281096,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6502864,0.5680173,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,62818,5961,60,1775645455.1803803,40.8437845,1,0,0,0,1,2,53
192.168.56.102,192.168.56.1,49090,22,1042,1775645637.509081,0.4268117,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,22,49184,99,1775645638.0076644,0.9253955,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,43020,22,102,1775645258.422361,560.6822491,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,49926,268,1775645466.904754,52.5681581,0,1,0,0,1,202,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6692352,0.5869662,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,291,35796,54,1775645414.3506484,0.0140526,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,445,52782,74,1775645462.585489,48.2488931,1,1,0,0,1,0,128
192.168.56.1,192.168.56.102,80,9007,54,1775645973.3430395,21.2295948,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,2601,62818,54,1775645455.1979012,40.8613054,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645165.156071,467.4159591,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6198163,0.5375472,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.97191,559.2317981,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,1094,60,1775645455.1685822,40.8319863,1,0,0,0,1,2,54
192.168.56.1,192.168.56.102,80,14141,54,1775645978.7614424,26.6479976,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,40660,66,1775645165.3673923,467.6272804,0,1,0,0,0,0,128
192.168.56.102,192.168.56.1,13518,80,60,1775645973.6787252,21.5652805,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,52962,8080,66,1775645288.3242736,590.5841618,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,8080,49926,552,1775645466.904888,52.568292,0,1,1,0,1,486,128
192.168.56.1,192.168.56.102,6543,62818,54,1775645455.1623468,40.8257509,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,8080,52952,222,1775645281.735444,583.9953322,0,1,0,0,0,156,128
192.168.56.1,192.168.56.102,1087,62818,54,1775645455.1116312,40.7750354,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645258.664257,560.9241451,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6753798,0.5931108,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,62818,259,60,1775645455.1373303,40.8007343,1,0,0,0,1,2,43
192.168.56.1,192.168.56.102,22,43020,158,1775645260.2846365,562.5445244,0,1,0,0,0,92,128
192.168.56.1,192.168.56.102,80,63944,54,1775645957.8469505,5.7335058,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645259.6655092,561.9253973,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,40849,54,1775645966.3820362,14.2685914,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,1915,54,1775645952.2594764,0.1460317,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,62818,8291,60,1775645455.0856116,40.7490157,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,35798,519,60,1775645415.4788928,1.1422969,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,20580,80,60,1775645954.287302,2.1738572,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.656604,0.574335,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,8080,52952,74,1775645281.7314937,583.9913818,1,1,0,0,0,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645165.23066,467.4905482,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49112,54,1775645637.802189,0.7199201,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,40660,22,66,1775645116.0361264,418.2960144,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.235328,560.495216,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49184,74,1775645637.9654748,0.8832057,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,49068,614,1775645637.1953516,0.1130827,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,80,8547,54,1775645953.4639792,1.3505343,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,441,35796,54,1775645414.3781514,0.0415555,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49184,22,110,1775645638.1015599,1.0192908,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,62818,32778,60,1775645456.2584689,41.9218728,1,0,0,0,1,2,40
192.168.56.102,192.168.56.1,18019,80,60,1775645964.5738363,12.4603917,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,51406,80,60,1775645976.7896605,24.6762156,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,10034,80,60,1775645953.561518,1.4480733,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,2111,62818,54,1775645455.1193128,40.782717,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62820,3031,60,1775645456.2269807,41.8903848,1,0,0,0,1,2,51
192.168.56.102,192.168.56.1,62818,24800,60,1775645455.0970085,40.7604124,1,0,0,0,1,2,49
192.168.56.1,192.168.56.102,80,21565,54,1775645964.8320315,12.7185869,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49160,22,110,1775645637.9476068,0.8653378,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,22,49128,110,1775645637.8147273,0.7324583,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3719316,559.6318196,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,43020,22,66,1775645259.4597073,561.7195952,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,33258,54,1775645955.2902534,3.1768086,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49160,54,1775645637.9532027,0.8709338,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645258.235328,560.495216,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,45321,80,60,1775645961.52789,9.4144453,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,102,1775645165.0877695,467.3476578,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.374397,559.6342851,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.8473744,559.1072626,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,47511,54,1775645976.4489105,24.3354656,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,61024,54,1775645967.9387248,15.8252801,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,17327,54,1775645973.9616387,21.8481939,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,414,60,1775645414.3604796,0.0238838,1,0,0,0,1,2,52
192.168.56.1,192.168.56.102,22,49096,66,1775645637.5523703,0.4701013,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,52720,445,74,1775645462.5707765,48.2341806,1,0,0,0,1,0,64
192.168.56.102,192.168.56.1,49130,22,134,1775645637.825981,0.7437118,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,62818,1112,60,1775645455.1625447,40.825949,1,0,0,0,1,2,58
192.168.56.1,192.168.56.102,22,49110,66,1775645637.553933,0.4716637,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,43020,134,1775645259.5513527,561.811241,0,1,0,0,0,68,128
192.168.56.1,192.168.56.102,80,6891,54,1775645958.5547357,6.4412908,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49068,99,1775645637.143876,0.061607,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,49130,22,74,1775645637.690572,0.6083029,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,43020,22,66,1775645255.4132736,557.6731617,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49090,614,1775645637.571833,0.489564,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,146,35796,54,1775645415.5782683,1.2416724,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49160,66,1775645637.9471583,0.8648895,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,567,35798,54,1775645415.4744833,1.1378874,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645255.7208562,557.9807443,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3690956,559.6289836,0,1,0,0,0,84,128
192.168.56.1,192.168.56.102,80,19415,54,1775645954.2114997,2.0980548,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,15947,80,60,1775645973.854839,21.7413943,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,38444,54,1775645975.653747,23.5403024,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49222,74,1775645638.1274917,1.0452228,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645164.9366093,467.1964974,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,9998,60,1775645455.1102812,40.7736854,1,0,0,0,1,2,59
192.168.56.1,192.168.56.102,80,54117,54,1775645962.2653644,10.1519195,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.6324456,557.8923338,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645259.4076574,561.6675455,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645259.7744403,562.0343283,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,62818,179,60,1775645456.2304788,41.893883,1,0,0,0,1,2,55
192.168.56.1,192.168.56.102,22,43020,102,1775645259.4591827,561.719071,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,961,35796,54,1775645414.372936,0.0363402,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,55154,80,60,1775645962.3439322,10.2304874,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,6100,60,1775645455.175135,40.8385388,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,40660,22,594,1775645145.0269608,447.286849,0,1,0,0,0,528,64
192.168.56.102,192.168.56.1,62818,49163,60,1775645455.18284,40.8462442,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,49112,22,82,1775645637.7544003,0.6721312,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,40660,22,214,1775645144.9615147,447.2214029,0,1,0,0,0,148,64
192.168.56.1,192.168.56.102,80,27841,54,1775645960.2227745,8.1093296,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,8080,49990,526,1775645467.0635345,52.7269386,0,1,1,0,1,460,128
192.168.56.102,192.168.56.1,4430,80,60,1775645958.3158953,6.2024506,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,52656,445,74,1775645462.5503983,48.2138025,1,0,0,0,1,0,64
192.168.56.102,192.168.56.1,36342,80,60,1775645975.4453113,23.3318664,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49130,99,1775645637.7296495,0.6473805,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,22,43020,102,1775645257.822694,560.0825822,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49172,22,134,1775645638.0968935,1.0146246,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,31959,80,60,1775645975.054302,22.9408572,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,174,1775645250.5507083,552.8105964,0,1,0,0,0,108,128
192.168.56.102,192.168.56.1,62818,22,60,1775645455.0847993,40.7482035,0,0,0,1,1,6,64
192.168.56.1,192.168.56.102,548,35796,54,1775645414.3431387,0.0065429,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645256.7242167,558.9841048,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49178,22,74,1775645637.9633024,0.8810334,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,49222,22,66,1775645638.1595736,1.0773046,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,29347,80,60,1775645954.9311285,2.8176836,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49196,22,66,1775645638.0176735,0.9354045,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,223,80,60,1775645977.8271968,25.7137519,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49172,66,1775645638.094875,1.0126063,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,4554,80,60,1775645963.513806,11.4003612,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,65371,54,1775645968.2901213,16.1766764,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,8080,49990,526,1775645467.0635345,52.7269386,0,1,1,0,1,460,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.374397,559.6342851,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,8080,52962,66,1775645288.3302968,590.5901848,0,1,0,0,0,0,128
192.168.56.1,192.168.56.102,22,49184,74,1775645637.9654748,0.8832057,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,80,2796,54,1775645972.8218052,20.7083604,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,1055,62818,54,1775645455.1701853,40.8335895,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,47857,80,60,1775645956.5383935,4.4249489,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,52962,222,1775645288.3283305,590.5882184,0,1,0,0,0,156,128
192.168.56.102,192.168.56.1,43020,22,66,1775645259.999755,562.2596428,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,1666,62818,54,1775645455.1701417,40.8335459,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,40660,22,102,1775645164.6193206,466.8792087,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49196,22,74,1775645637.9798753,0.8976064,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49222,110,1775645638.23696,1.1546911,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,22,43020,102,1775645255.988134,558.2480221,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,1608,54,1775645968.4349918,16.321547,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,42020,80,60,1775645975.9593682,23.8459234,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,1047,60,1775645455.1942604,40.8576645,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,59161,80,60,1775645977.3943555,25.2809107,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49080,22,134,1775645637.6063445,0.5240753,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6810508,0.5987819,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49196,22,66,1775645637.9809191,0.8986502,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,62818,1089,60,1775645455.1886835,40.8520878,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,43020,22,102,1775645259.9549627,562.214851,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,28346,80,60,1775645965.3734028,13.2599579,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49148,99,1775645637.7338998,0.6516308,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,49068,22,66,1775645637.145341,0.063072,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49148,74,1775645637.6924584,0.6101894,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.2416708,561.5015589,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49178,22,110,1775645638.0952516,1.0129825,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,80,46208,54,1775645976.3328576,24.2194129,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,4412,80,60,1775645972.954558,20.8411132,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,64753,80,60,1775645977.7555652,25.6421204,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,64440,54,1775645972.5241764,20.4107317,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49160,22,134,1775645637.9490263,0.8667573,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,55246,80,60,1775645977.0934834,24.9800386,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,156,35796,54,1775645415.498094,1.1614983,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,8080,52952,66,1775645281.7373695,583.9972576,0,1,0,0,0,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645260.2875829,562.5474708,0,1,1,0,0,0,64
192.168.56.1,192.168.56.102,22,49184,54,1775645638.1099913,1.0277224,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,49156,22,82,1775645637.8962035,0.8139347,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,936,35796,54,1775645414.4468555,0.1102598,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,598,35796,54,1775645414.421274,0.0846781,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,62577,54,1775645957.7450247,5.6315801,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,19270,80,60,1775645974.1115527,21.9981081,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,4006,62818,54,1775645455.1912017,40.8546057,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,695,60,1775645414.351083,0.0144871,1,0,0,0,1,2,49
192.168.56.102,192.168.56.1,49156,22,89,1775645637.8263528,0.7440838,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,49128,22,66,1775645637.7286472,0.6463781,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,8080,52964,66,1775645290.393587,592.6534753,0,1,1,0,0,0,128
192.168.56.102,192.168.56.1,52720,445,66,1775645462.5713408,48.2347448,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6810508,0.5987819,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.7540112,467.0138992,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.8341048,561.0939928,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,52964,1514,1775645290.393542,592.6534301,0,1,0,0,0,1448,128
192.168.56.102,192.168.56.1,34692,80,60,1775645975.2683828,23.1549379,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,1663,54,1775645952.193949,0.0805042,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,13689,80,60,1775645978.731115,26.6176704,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49130,22,114,1775645637.7718415,0.6895725,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,8080,52962,222,1775645288.3283305,590.5882184,0,1,0,0,0,156,128
192.168.56.1,192.168.56.102,22,49128,66,1775645637.8137372,0.7314682,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.643096,0.5608269,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,35796,81,60,1775645415.4801977,1.1436017,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,10240,80,60,1775645969.0380125,16.9245678,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,65490,80,60,1775645972.5937653,20.4803205,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,51007,80,60,1775645967.161752,15.0483072,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6116152,0.5293462,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.502766,558.7626541,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645258.511346,560.7712342,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49160,22,66,1775645637.8729036,0.7906347,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49210,1066,1775645638.1881692,1.1059003,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,43020,22,126,1775645260.2874954,562.5473835,0,1,0,0,0,60,64
192.168.56.1,192.168.56.102,8080,52708,1514,1775644697.760572,0.0204601,0,1,0,0,0,1448,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.1827767,558.4426647,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,38304,80,60,1775645955.72422,3.6107752,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,46921,54,1775645956.4435692,4.3301245,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,1352,62818,54,1775645455.1473372,40.8107413,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,7920,62818,54,1775645455.1560893,40.8194933,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,55770,80,60,1775645971.9643447,19.8508999,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,1131,60,1775645455.1696923,40.8330963,1,0,0,0,1,2,41
192.168.56.102,192.168.56.1,40660,22,66,1775645165.2295816,467.4894697,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,11489,80,60,1775645973.5182047,21.4047598,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.9453743,558.2052623,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,2842,80,60,1775645968.534984,16.4215393,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,385,60,1775645414.4021676,0.0655717,1,0,0,0,1,2,52
192.168.56.102,192.168.56.1,60505,80,60,1775645967.8939707,15.780526,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,50068,8080,66,1775645467.74483,53.4082339,0,1,1,0,1,0,64
192.168.56.1,192.168.56.102,22,49148,54,1775645637.8310814,0.7488124,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,62452,80,60,1775645972.3846264,20.2711816,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.235328,560.495216,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645245.238601,547.4984891,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,884,35796,54,1775645414.379584,0.0429881,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,40660,22,102,1775645165.365198,467.6250859,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,120,60,1775645414.3572137,0.0206179,1,0,0,0,1,2,44
192.168.56.102,192.168.56.1,2691,80,60,1775645972.809762,20.6963173,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,40660,142,1775645122.7256749,424.9855628,0,1,0,0,0,76,128
192.168.56.102,192.168.56.1,49184,22,114,1775645638.0541184,0.9718494,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6323576,0.5500887,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,36408,8080,66,1775645472.1920629,57.8554668,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,2495,80,60,1775645952.4614356,0.3479907,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.369438,559.6293261,0,1,0,0,0,84,128
192.168.56.1,192.168.56.102,1213,62818,54,1775645455.18418,40.847584,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,54781,80,60,1775645967.4492457,15.335801,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,158,1775645257.3734708,559.6333589,0,1,0,0,0,92,128
192.168.56.1,192.168.56.102,22,49172,54,1775645638.103562,1.0212932,0,1,0,1,2,0,128
192.168.56.1,192.168.56.102,300,35796,54,1775645415.4995985,1.1630025,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49184,22,66,1775645637.96607,0.883801,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.3309388,467.5908268,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,15435,80,60,1775645969.3976107,17.2841658,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,58079,54,1775645967.7118907,15.598446,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,51641,80,60,1775645962.0624053,9.9489606,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,47932,54,1775645956.5441277,4.430683,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,12264,80,60,1775645978.6392314,26.5257866,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.664046,560.9239342,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,734,60,1775645414.3423903,0.0057945,1,0,0,0,1,2,51
192.168.56.102,192.168.56.1,48477,80,60,1775645971.4992023,19.3857574,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,25551,54,1775645974.581169,22.467724,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49068,614,1775645637.1953516,0.1130827,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,8080,36408,74,1775645472.1846511,57.8480554,1,1,0,0,1,0,128
